Date,Open,Close,High,Low,Volume,Amount,Amplitude,Change,ChangeAmount,TurnoverRate,MA10,MA50,EMA12,EMA26,MACD,MACD_Signal,MACD_Hist,RSI,Momentum,ATR
2019-10-11,9.22,9.28,9.33,9.13,5940,5488389.0,2.18,1.2,0.11,0.57,9.345,9.62,9.360803829286166,9.514815920153774,-0.15401209086760836,-0.1115446835746336,-0.04246740729297477,40.39735099337743,-0.027253668763102756,0.32999999999999996
2019-10-14,9.3,9.37,9.4,9.28,5091,4766248.0,1.29,0.97,0.09,0.48,9.316999999999998,9.63,9.362218624780601,9.504088814957198,-0.14187019017659708,-0.1176097848950263,-0.02426040528157078,51.470588235294095,-0.029015544041450902,0.3157142857142857
2019-10-15,9.38,9.38,9.44,9.33,4646,4358005.0,1.17,0.11,0.01,0.44,9.277,9.6408,9.364954220968201,9.494897050886296,-0.12994282991809492,-0.12007639389964003,-0.009866436018454883,51.11111111111115,-0.04089979550102241,0.3121428571428571
2019-10-16,9.31,9.41,9.42,9.31,4815,4518540.0,1.17,0.32,0.03,0.46,9.288,9.6556,9.371884340819246,9.488608380450273,-0.11672403963102695,-0.11940592304591743,0.002681883414890479,45.00000000000002,0.011827956989247213,0.30357142857142855
2019-10-17,9.4,9.44,9.45,9.32,3790,3556966.0,1.38,0.32,0.03,0.36,9.302,9.6668,9.382363673000901,9.48500775967618,-0.10264408667527825,-0.11605355577178961,0.013409469096511362,45.9016393442623,0.015053763440860068,0.3014285714285713
2019-10-18,9.44,9.45,9.52,9.33,5271,4958979.0,2.01,0.11,0.01,0.5,9.314,9.6768,9.392769261769994,9.482414592292757,-0.0896453305227638,-0.11077191072198446,0.02112658019922066,41.07142857142849,0.012861736334405016,0.2942857142857141
2019-10-21,9.47,9.4,9.68,9.37,6689,6329307.0,3.28,-0.53,-0.05,0.64,9.328,9.685799999999999,9.393881683036149,9.47630980767848,-0.0824281246423304,-0.10510315350605366,0.02267502886372326,31.730769230769198,0.015118790496760237,0.23928571428571413
2019-10-22,9.38,9.26,9.38,9.12,8831,8125329.0,2.77,-1.49,-0.14,0.84,9.331,9.692,9.373284501030588,9.460286858961554,-0.08700235793096667,-0.10148299439103627,0.014480636460069599,47.14285714285706,0.003250270855904569,0.21214285714285705
2019-10-23,9.27,9.21,9.29,9.09,5982,5471830.0,2.16,-0.54,-0.05,0.57,9.337,9.6962,9.348163808564344,9.441747091631068,-0.09358328306672448,-0.09990305212617392,0.006319769059449448,43.99999999999998,0.006557377049180468,0.20714285714285705
2019-10-24,9.2,9.2,9.25,9.06,4671,4266145.0,2.06,-0.11,-0.01,0.44,9.34,9.6986,9.325369376477521,9.423839899658397,-0.09847052318087535,-0.09961654633711423,0.001146023156238879,41.09589041095884,0.0032715376226826187,0.20571428571428566
2019-10-25,9.21,9.2,9.23,9.11,3272,3003605.0,1.3,0.0,0.0,0.31,9.331999999999999,9.699399999999999,9.306081780096363,9.407259166350368,-0.10117738625400463,-0.09992871432049232,-0.0012486719335123159,45.4545454545454,-0.008620689655172376,0.18071428571428566
2019-10-28,9.21,9.22,9.43,9.2,6839,6314502.0,2.5,0.22,0.02,0.65,9.316999999999998,9.700600000000001,9.292838429312308,9.393388116991082,-0.10054968767877348,-0.10005290899214855,-0.0004967786866249269,49.23076923076925,-0.016008537886872842,0.18071428571428566
2019-10-29,9.26,9.14,9.26,9.04,6289,5750172.0,2.39,-0.87,-0.08,0.6,9.293,9.6994,9.269324824802723,9.374618626843594,-0.10529380204087069,-0.10110108760189299,-0.004192714438977702,49.23076923076925,-0.02558635394456288,0.18357142857142858
2019-10-30,9.15,9.1,9.15,8.88,5849,5270748.0,2.95,-0.44,-0.04,0.56,9.262,9.6942,9.24327485175615,9.35427650633666,-0.11100165458051059,-0.10308120099761652,-0.007920453582894074,44.77611940298507,-0.032943676939426236,0.19142857142857142
2019-10-31,9.0,9.04,9.09,8.96,3739,3367340.0,1.43,-0.66,-0.06,0.36,9.222,9.6846,9.212001797639818,9.330996765126537,-0.118994967486719,-0.10626395429543703,-0.012731013191281976,30.645161290322648,-0.0423728813559322,0.18714285714285708
2019-11-01,8.92,9.03,9.09,8.92,3011,2724845.0,1.88,-0.11,-0.01,0.29,9.18,9.672600000000001,9.184001521079846,9.308700708450496,-0.12469918737065022,-0.10995100091047967,-0.014748186460170551,18.518518518518675,-0.0444444444444444,0.1907142857142856
2019-11-04,9.1,9.0,9.1,9.0,2451,2213206.0,1.11,-0.33,-0.03,0.23,9.139999999999999,9.659600000000001,9.15569359475987,9.285833989306015,-0.1301403945461459,-0.11398887963761292,-0.016151514908532977,16.07142857142854,-0.042553191489361764,0.1899999999999999
2019-11-05,9.0,8.87,9.09,8.7,3899,3459349.0,4.33,-1.44,-0.13,0.37,9.101,9.6318,9.111740734027581,9.255031471579644,-0.14329073755206245,-0.11984925122050283,-0.023441486331559624,9.090909090909136,-0.04211663066954652,0.20999999999999996
2019-11-06,8.92,8.85,8.98,8.85,4268,3805496.0,1.47,-0.23,-0.02,0.41,9.065,9.5966,9.071472928792568,9.225029140351522,-0.1535562115589535,-0.12659064328819297,-0.02696556827076052,4.6153846153847695,-0.039087947882736285,0.2100000000000001
2019-11-07,8.88,8.8,8.88,8.71,4806,4214564.0,1.92,-0.56,-0.05,0.46,9.024999999999999,9.568999999999999,9.02970786282448,9.193545500325483,-0.16383763750100222,-0.13404004213075482,-0.0297975953702474,2.8985507246378717,-0.04347826086956508,0.20857142857142869
2019-11-08,8.88,8.87,8.92,8.77,3985,3522678.0,1.7,0.8,0.07,0.38,8.992,9.5364,9.005137422389945,9.16957916696804,-0.16444174457809524,-0.14012038262022292,-0.024321361957872323,12.676056338028118,-0.035869565217391264,0.19714285714285726
2019-11-11,8.79,8.87,9.0,8.75,29632,26532278.0,2.82,0.0,0.0,2.82,8.957,9.5024,8.984347049714568,9.147388117563,-0.16304106784843242,-0.1447045196658648,-0.018336548182567608,15.789473684210492,-0.03796095444685477,0.19500000000000003
2019-11-12,8.85,8.8,8.87,7.98,11119,9614229.0,10.03,-0.79,-0.07,1.06,8.923,9.4658,8.955985965143096,9.121655664410186,-0.16566969926708985,-0.14889755558610981,-0.01677214368098004,15.25423728813557,-0.03719912472647702,0.24428571428571427
2019-11-13,8.8,9.18,9.18,8.63,20417,18435116.0,6.25,4.32,0.38,1.94,8.931,9.4368,8.99044966281339,9.125977467046468,-0.1355278042330781,-0.14622360531550346,0.010695801082425377,48.95833333333336,0.00879120879120876,0.26999999999999996
2019-11-14,9.17,9.7,9.77,9.08,40339,38182483.0,7.52,5.66,0.52,3.84,8.997,9.4152,9.099611253149792,9.168497654672656,-0.06888640152286385,-0.13075616455697553,0.06186976303411168,66.89189189189193,0.07300884955752207,0.31071428571428555
2019-11-15,9.7,9.6,9.79,9.5,27946,26932065.0,2.99,-1.03,-0.1,2.66,9.053999999999998,9.394599999999999,9.176594137280594,9.20046079136357,-0.02386665408297617,-0.10937826246217566,0.0855116083791995,62.17948717948719,0.06312292358803995,0.3149999999999998
2019-11-18,9.6,9.5,9.75,9.44,9367,8980057.0,3.23,-1.04,-0.1,0.89,9.104,9.3748,9.226348885391271,9.222648880892194,0.0037000044990769254,-0.08676260906992515,0.09046261356900208,61.39240506329116,0.05555555555555558,0.3214285714285712
2019-11-19,9.5,9.52,9.67,9.4,16643,15867097.0,2.84,0.21,0.02,1.58,9.169,9.363199999999999,9.27152597994646,9.244674889714995,0.02685109023146559,-0.06403986920964701,0.0908909594411126,63.46153846153852,0.07328072153325826,0.3214285714285712
2019-11-20,9.57,9.5,9.73,9.44,17065,16286531.0,3.05,-0.21,-0.02,1.62,9.234,9.3578,9.306675829185465,9.263587860847219,0.043087968338246796,-0.04261430170006825,0.08570227003831504,65.13157894736852,0.07344632768361592,0.332142857142857
2019-11-21,9.6,9.67,9.98,9.38,28965,27873524.0,6.32,1.79,0.17,2.76,9.321000000000002,9.354,9.362571855464624,9.293692463747425,0.06887939171719992,-0.020315563016614614,0.08919495473381453,69.04761904761915,0.09886363636363638,0.3628571428571427
2019-11-22,9.7,9.65,9.85,9.56,17198,16642190.0,3.0,-0.21,-0.02,1.64,9.399,9.3472,9.40679157000853,9.320085614580949,0.08670595542758086,0.0010887406722244822,0.08561721475535639,69.46107784431148,0.08793686583991,0.3764285714285713
2019-11-25,9.76,9.82,9.94,9.6,29168,28577530.0,3.52,1.76,0.17,2.78,9.494,9.3458,9.470362097699525,9.357116309797174,0.11324578790235051,0.02352015011824969,0.08972563778410082,77.77777777777794,0.1071025930101468,0.37285714285714266
2019-11-26,9.82,9.91,10.0,9.7,28554,28133948.0,3.05,0.92,0.09,2.72,9.605,9.3448,9.537998698053443,9.398070657219606,0.13992804083383703,0.046801728261367165,0.09312631257246987,79.77528089887656,0.1261363636363635,0.3849999999999998
2019-11-27,9.96,10.11,10.15,9.8,38102,38075262.0,3.53,2.02,0.2,3.63,9.698,9.3494,9.625998898352911,9.450806164092228,0.17519273426068338,0.07247992946123041,0.10271280479945297,83.93782383419699,0.10130718954248352,0.39785714285714263
2019-11-28,10.2,9.91,10.2,9.88,25387,25429489.0,3.17,-1.98,-0.2,2.42,9.719,9.3522,9.669691375529386,9.484820522307619,0.1848708532217671,0.09495811421333776,0.08991273900842935,75.24271844660205,0.02164948453608262,0.40999999999999964
2019-11-29,9.88,10.02,10.1,9.83,18957,18879466.0,2.72,1.11,0.11,1.8,9.761000000000001,9.3554,9.723585010063326,9.524463446581128,0.19912156348219767,0.11579080406710976,0.08333075941508791,76.49769585253466,0.043749999999999956,0.41142857142857103
2019-12-02,10.13,10.18,10.26,10.05,18485,18806071.0,2.1,1.6,0.16,1.76,9.829,9.3676,9.793802700822814,9.573021709797342,0.22078099102547277,0.13678884145878237,0.0839921495666904,80.53097345132748,0.07157894736842096,0.3649999999999997
2019-12-03,10.2,10.27,10.39,10.13,24208,24780730.0,2.55,0.88,0.09,2.3,9.904,9.3864,9.867063823773151,9.624649731293834,0.24241409247931678,0.15791389166288927,0.0845002008164275,77.66497461928941,0.07878151260504196,0.34428571428571403
2019-12-04,10.28,10.49,10.54,10.18,24167,25142014.0,3.51,2.14,0.22,2.3,10.003,9.4092,9.962900158577282,9.688749751197994,0.2741504073792882,0.18116119480616905,0.09298921257311915,73.65269461077852,0.10421052631578953,0.32071428571428545
2019-12-05,10.58,10.52,10.63,10.42,15154,15908220.0,2.0,0.29,0.03,1.44,10.088,9.429,10.04860782648847,9.750323843701846,0.29828398278662327,0.2045857524022599,0.09369823038436337,78.75000000000007,0.08790072388831427,0.3149999999999999
2019-12-06,10.52,10.64,10.72,10.45,16055,16986475.0,2.57,1.14,0.12,1.53,10.187000000000001,9.450999999999999,10.139591237797935,9.816225781205413,0.3233654565925228,0.2283416932403125,0.0950237633522103,85.18518518518526,0.10259067357512963,0.3121428571428571
2019-12-09,10.75,10.59,10.98,10.56,24754,26554634.0,3.95,-0.47,-0.05,2.36,10.264,9.4698,10.20888489352133,9.873542390005012,0.33534250351631734,0.24974185529551346,0.08560064822080388,82.42424242424246,0.07841140529531554,0.32285714285714284
2019-12-10,10.62,10.68,10.73,10.41,22231,23567970.0,3.02,0.85,0.09,2.12,10.341,9.4878,10.281364140671894,9.933279990745381,0.34808414992651215,0.2694103142217132,0.07867383570479897,84.30232558139537,0.07769929364278494,0.3249999999999999
2019-12-11,10.79,10.45,10.9,10.45,27539,29294314.0,4.21,-2.15,-0.23,2.62,10.375,9.5108,10.307308119030063,9.971555546986464,0.33575257204359943,0.2826787657860904,0.053073806257509015,71.91011235955055,0.03363006923837775,0.31428571428571433
2019-12-12,10.56,10.16,10.56,10.14,24523,25271315.0,4.02,-2.78,-0.29,2.33,10.4,9.528,10.284645331486978,9.985514395357836,0.2991309361291421,0.28596919985470076,0.013161736274441338,62.4390243902439,0.025227043390514625,0.3235714285714287
2019-12-13,10.16,9.88,10.24,9.81,34682,34542727.0,4.23,-2.76,-0.28,3.3,10.386,9.539,10.222392203565903,9.977698514220219,0.24469368934568436,0.2777140977528975,-0.03302040840721315,51.38888888888891,-0.013972055888223478,0.33000000000000007
2019-12-16,9.96,9.83,9.98,9.77,20247,19973595.0,2.13,-0.51,-0.05,1.93,10.351,9.5504,10.16202417224807,9.966757883537241,0.19526628871082963,0.26122453594448397,-0.06595824723365434,48.11320754716981,-0.03438113948919441,0.3235714285714287
2019-12-17,9.87,9.82,9.9,9.77,20462,20091999.0,1.32,-0.1,-0.01,1.95,10.306000000000001,9.5622,10.109405068825291,9.95588692920115,0.15351813962414163,0.2396832566804155,-0.08616511705627389,42.48704663212437,-0.043816942551119675,0.307857142857143
2019-12-18,9.81,9.74,9.85,9.71,18912,18473625.0,1.43,-0.81,-0.08,1.8,10.231,9.574,10.052573519775247,9.93989530481588,0.11267821495936836,0.21428224833620607,-0.10160403337683771,45.30386740331492,-0.07149666348903716,0.2950000000000002
2019-12-19,9.78,9.73,9.78,9.69,13256,12883736.0,0.92,-0.1,-0.01,1.26,10.152,9.5852,10.002946824425209,9.924347504459147,0.07859931996606129,0.18714566266217714,-0.10854634269611585,41.52046783625734,-0.07509505703422048,0.28214285714285736
2019-12-20,9.77,9.65,9.79,9.62,15003,14520464.0,1.75,-0.82,-0.08,1.43,10.053,9.5926,9.948647312975176,9.904025467091804,0.04462184588337159,0.15864089930641603,-0.11401905342304444,33.74233128834359,-0.09304511278195493,0.2771428571428573
2019-12-23,9.65,9.37,9.67,9.3,23134,21903261.0,3.83,-2.9,-0.28,2.2,9.931000000000001,9.5926,9.859624649440534,9.864468025085003,-0.004843375644469461,0.12594404431623893,-0.1307874199607084,25.2747252747253,-0.11520302171860253,0.28500000000000014
2019-12-24,9.37,9.45,9.46,9.32,8329,7825447.0,1.49,0.85,0.08,0.79,9.808,9.594,9.79660547260353,9.83376668989352,-0.037161217289991555,0.09332299199499283,-0.1304842092849844,19.04761904761905,-0.1151685393258427,0.2692857142857145
2019-12-25,9.46,9.31,9.46,9.3,11584,10873185.0,1.69,-1.48,-0.14,1.1,9.693999999999999,9.591999999999999,9.721743092202985,9.794969157308817,-0.07322606510583185,0.0600131805748279,-0.13323924568065976,16.201117318435806,-0.10909090909090902,0.2657142857142859
2019-12-26,9.31,9.24,9.31,9.16,15042,13854264.0,1.61,-0.75,-0.07,1.43,9.602,9.588,9.647628770325603,9.753860330841498,-0.10623156051589433,0.026764232356683456,-0.1329957928725778,9.770114942528735,-0.09055118110236215,0.25714285714285723
2019-12-27,9.25,9.14,9.29,9.14,12522,11543382.0,1.62,-1.08,-0.1,1.19,9.528,9.5818,9.569532036429358,9.708389195223608,-0.13885715879425042,-0.00636004587350332,-0.13249711292074712,9.49720670391062,-0.0748987854251012,0.23785714285714285
2019-12-30,9.07,9.2,9.24,8.95,14943,13627915.0,3.17,0.66,0.06,1.42,9.465,9.5778,9.512680953901764,9.670730736318156,-0.15804978241639134,-0.036697993182080925,-0.12135178923431042,7.954545454545396,-0.06408952187182104,0.23571428571428577
2019-12-31,9.25,9.29,9.34,9.15,12784,11852877.0,2.07,0.98,0.09,1.22,9.412,9.5784,9.478422345609184,9.642528459553848,-0.1641061139446638,-0.062179617334597495,-0.1019264966100663,14.197530864197475,-0.05397148676171093,0.21714285714285708
2020-01-02,9.32,9.41,9.43,9.23,13964,13062137.0,2.15,1.29,0.12,1.33,9.379,9.5824,9.467895830900078,9.625304129216525,-0.15740829831644731,-0.08122535353096746,-0.07618294478547985,24.137931034482747,-0.033880903490759784,0.20142857142857132
2020-01-03,9.44,9.4,9.47,9.31,11348,10656782.0,1.7,-0.11,-0.01,1.08,9.346,9.5864,9.457450318453912,9.608614934459746,-0.15116461600583442,-0.09521320602594086,-0.05595140997989356,29.66101694915251,-0.03391572456320657,0.18214285714285708
2020-01-06,9.36,9.25,9.42,9.2,15802,14691450.0,2.34,-1.6,-0.15,1.5,9.306000000000001,9.5874,9.425534884845618,9.582050865240506,-0.15651598039488768,-0.10747376089973022,-0.049042219495157455,27.343749999999986,-0.041450777202072575,0.18285714285714277
2020-01-07,9.28,9.29,9.38,9.23,16170,15040442.0,1.62,0.43,0.04,1.54,9.297999999999998,9.588799999999999,9.404683364100137,9.560417467815283,-0.15573410371514562,-0.11712582946281332,-0.038608274252332306,29.77099236641216,-0.008537886872998945,0.18428571428571416
2020-01-08,9.32,9.07,9.32,9.05,15343,14062505.0,2.91,-2.37,-0.22,1.46,9.260000000000002,9.5874,9.35319361577704,9.524090247977114,-0.17089663220007445,-0.12787999001026554,-0.04301664218980891,26.896551724137893,-0.04021164021164014,0.1935714285714285
2020-01-09,9.11,9.19,9.22,9.07,16192,14803931.0,1.65,1.32,0.12,1.54,9.248000000000001,9.5892,9.328086905657495,9.499342822201031,-0.17125591654353656,-0.13655517531691974,-0.034700741226616816,32.69230769230764,-0.012889366272824998,0.19785714285714281
2020-01-10,9.22,9.09,9.25,9.05,13549,12361899.0,2.18,-1.09,-0.1,1.29,9.233,9.5902,9.291458150940956,9.469021131667622,-0.1775629807266661,-0.14475673639886902,-0.03280624432779708,32.278481012658176,-0.016233766233766267,0.19999999999999993
2020-01-13,9.09,9.18,9.19,9.03,17506,15967429.0,1.76,0.99,0.09,1.67,9.236999999999998,9.5932,9.274310743103886,9.447612158951502,-0.17330141584761627,-0.15046567228861846,-0.022835743558997812,43.165467625899275,0.004376367614879584,0.185
2020-01-14,9.2,9.18,9.2,9.12,19487,17866900.0,0.87,0.0,0.0,1.85,9.235,9.5968,9.25980139801098,9.427789036066205,-0.16798763805522476,-0.15397006544193972,-0.01401757261328504,39.6946564885496,-0.0021739130434782483,0.18071428571428566
2020-01-15,9.2,9.15,9.22,9.08,11043,10096264.0,1.53,-0.33,-0.03,1.05,9.221,9.6024,9.24290887524006,9.40721207043167,-0.16430319519161074,-0.15603669139187393,-0.008266503799736813,43.3333333333333,-0.015069967707211918,0.17928571428571427
2020-01-16,9.19,9.08,9.23,9.05,8907,8129629.0,1.97,-0.77,-0.07,0.85,9.187999999999999,9.607000000000001,9.217845971356974,9.382974139288583,-0.16512816793160923,-0.15785498669982098,-0.007273181231788245,43.3333333333333,-0.03506907545164717,0.18142857142857136
2020-01-17,9.1,8.98,9.1,8.96,12124,10926915.0,1.54,-1.1,-0.1,1.15,9.145999999999999,9.6106,9.181254283455901,9.353124203044985,-0.17186991958908315,-0.16065797327767342,-0.011211946311409732,43.3333333333333,-0.044680851063829796,0.18071428571428566
2020-01-20,8.98,8.92,9.02,8.78,12590,11163182.0,2.67,-0.67,-0.06,1.2,9.113,9.6116,9.141061316770378,9.321040928745356,-0.17997961197497858,-0.16452230101713447,-0.015457310957844111,38.333333333333336,-0.035675675675675644,0.17714285714285705
2020-01-21,8.95,8.89,8.95,8.81,9932,8823726.0,1.57,-0.34,-0.03,0.95,9.073,9.612,9.102436498805703,9.289111971060514,-0.18667547225481051,-0.1689529352646697,-0.017722536990140814,32.456140350877206,-0.04305705059203435,0.17357142857142843
2020-01-22,8.95,9.04,9.05,8.68,15975,14299283.0,4.16,1.69,0.15,1.52,9.069999999999999,9.616800000000001,9.092830883604826,9.270659232463439,-0.17782834885861298,-0.17072801798345835,-0.007100330875154631,34.18803418803407,-0.003307607497243792,0.1857142857142857
2020-01-23,8.97,8.88,9.06,8.71,14753,13048985.0,3.87,-1.77,-0.16,1.4,9.039,9.610800000000001,9.060087670742545,9.241721511540222,-0.18163384079767653,-0.172909182546302,-0.008724658251374529,30.303030303030212,-0.03373231773667018,0.19928571428571423
2020-02-03,7.99,7.99,8.22,7.99,35967,28904580.0,2.59,-10.02,-0.89,3.42,8.929,9.5766,8.895458798320616,9.14900139957428,-0.25354260125366324,-0.18903586628777425,-0.06450673496588899,19.417475728155253,-0.12101210121012096,0.24714285714285708
2020-02-04,7.99,8.05,8.28,7.6,13556,10960136.0,8.51,0.75,0.06,1.29,8.815999999999999,9.5456,8.765388213963599,9.067593888494704,-0.3022056745311055,-0.2116698279364405,-0.09053584659466496,20.19230769230765,-0.12309368191721126,0.28499999999999986
2020-02-05,8.05,8.11,8.15,8.05,13318,10784806.0,1.24,0.75,0.06,1.27,8.709,9.5178,8.664559257969199,8.996661007865466,-0.3321017498962675,-0.23575621232840593,-0.09634553756786157,24.999999999999915,-0.1165577342047931,0.27285714285714274
2020-02-06,8.12,8.07,8.14,7.98,18903,15173743.0,1.97,-0.49,-0.04,1.8,8.601,9.4888,8.573088602897014,8.928019451727282,-0.3549308488302678,-0.25959113962877833,-0.09533970920148949,19.565217391304273,-0.11803278688524588,0.27357142857142847
2020-02-07,8.07,7.9,8.09,7.82,13693,10830860.0,3.35,-2.11,-0.17,1.3,8.483,9.456800000000001,8.469536510143627,8.851869862710446,-0.38233335256681933,-0.2841395822163866,-0.09819377035043275,18.84816753926694,-0.1299559471365639,0.27857142857142847
2020-02-10,7.87,8.25,8.26,7.79,16825,13509197.0,5.95,4.43,0.35,1.6,8.41,9.4284,8.435761662429222,8.80728690991708,-0.37152524748785787,-0.30161671527068085,-0.06990853221717702,28.571428571428527,-0.08129175946547884,0.3007142857142856
2020-02-11,8.25,8.09,8.29,8.06,11410,9289199.0,2.79,-1.94,-0.16,1.09,8.327,9.3972,8.382567560517034,8.75415454621952,-0.3715869857024856,-0.3156107693570418,-0.05597621634544381,26.609442060085783,-0.09304932735426008,0.3114285714285712
2020-02-12,8.09,8.18,8.25,8.09,8138,6645713.0,1.98,1.11,0.09,0.77,8.256,9.3644,8.35140332043749,8.711624579832888,-0.3602212593953986,-0.3245328673647132,-0.03568839203068541,29.70711297071125,-0.07986501687289094,0.3128571428571426
2020-02-13,8.18,7.93,8.18,7.91,10177,8184926.0,3.3,-3.06,-0.25,0.97,8.145,9.3248,8.286572040370183,8.65372646280823,-0.3671544224380465,-0.33305717837937987,-0.034097244058666654,27.626459143968816,-0.12278761061946897,0.319285714285714
2020-02-14,7.93,7.99,8.08,7.9,10436,8344365.0,2.27,0.76,0.06,0.99,8.056000000000001,9.2824,8.240945572620925,8.604561539637249,-0.36361596701632415,-0.33916893610676874,-0.02444703090955541,30.434782608695613,-0.10022522522522526,0.32214285714285695
2020-02-17,8.0,8.2,8.2,8.0,10958,8926098.0,2.5,2.63,0.21,1.04,8.077,9.248199999999999,8.234646253756168,8.574594018182637,-0.33994776442646923,-0.33932470177070884,-0.000623062655760398,36.56716417910443,0.026282853566958586,0.31999999999999973
2020-02-18,8.19,8.23,8.28,8.12,15922,13054957.0,1.95,0.37,0.03,1.52,8.095,9.2124,8.233931445485988,8.549068535354294,-0.3151370898683066,-0.33448717939022843,0.019350089521921854,37.68656716417908,0.022360248447204967,0.32142857142857123
2020-02-19,8.22,8.22,8.26,8.18,14105,11593555.0,0.97,-0.12,-0.01,1.34,8.106,9.1732,8.23178814618045,8.524693088291013,-0.29290494211056206,-0.32617073193429513,0.03326578982373307,33.85826771653545,0.01356350184956856,0.30071428571428543
2020-02-20,8.18,8.37,8.39,8.18,13394,11115442.0,2.55,1.82,0.15,1.27,8.136,9.1352,8.253051508306536,8.513234341010197,-0.26018283270366105,-0.31297315208816834,0.05279031938450729,39.920948616600754,0.037174721189590976,0.29071428571428554
2020-02-21,8.45,8.42,8.53,8.37,15197,12835755.0,1.91,0.6,0.05,1.45,8.188,9.0938,8.278735891643992,8.50632809352796,-0.22759220188396867,-0.29589696204732846,0.06830476016335979,62.72189349112427,0.06582278481012649,0.23857142857142838
2020-02-24,8.34,8.33,8.39,8.18,15768,13071129.0,2.49,-1.07,-0.09,1.5,8.196,9.05,8.286622677544916,8.49326675326663,-0.20664407572171406,-0.2780463847822056,0.07140230906049155,58.13953488372092,0.00969696969696976,0.207142857142857
2020-02-25,8.19,8.28,8.33,7.9,26647,21593860.0,5.16,-0.6,-0.05,2.54,8.215,9.0028,8.285603804076468,8.47746921598762,-0.19186541191115225,-0.26081019020799495,0.0689447782968427,54.970760233918135,0.023485784919653918,0.23071428571428557
2020-02-26,8.06,8.28,8.38,8.06,15434,12772769.0,3.86,0.0,0.0,1.47,8.225,8.9566,8.284741680372395,8.462841866655204,-0.17810018628280844,-0.24426818942295767,0.06616800314014923,56.28742514970057,0.012224938875305513,0.242142857142857
2020-02-27,8.32,8.38,8.48,8.2,14402,12091706.0,3.38,1.21,0.1,1.37,8.27,8.910599999999999,8.29939680646895,8.456705432088151,-0.15730862561920134,-0.22687627666220642,0.06956765104300508,65.0,0.05674653215636827,0.24285714285714283
2020-02-28,8.26,7.92,8.26,7.92,16946,13673217.0,4.06,-5.49,-0.46,1.61,8.263,8.86,8.241028067012188,8.416949474155695,-0.17592140714350712,-0.21668530275846656,0.04076389561495944,40.350877192982466,-0.008760951188986232,0.2421428571428572
2020-03-02,7.98,8.28,8.43,7.98,16585,13744396.0,5.68,4.55,0.36,1.58,8.271,8.822399999999998,8.247023749010312,8.406805068662681,-0.1597813196523692,-0.2053045061372471,0.04552318648487791,54.97382198952879,0.009756097560975618,0.2621428571428573
2020-03-03,8.4,8.32,8.44,8.19,17468,14574588.0,3.02,0.48,0.04,1.66,8.28,8.7912,8.258250864547186,8.400375063576558,-0.14212419902937157,-0.19266844471567202,0.05054424568630045,53.76344086021506,0.010935601458080146,0.2685714285714287
2020-03-04,8.3,9.15,9.15,8.24,106610,96439842.0,10.94,9.98,0.83,10.15,8.373000000000001,8.7776,8.395443039232234,8.455902836644961,-0.06045979741272767,-0.16622671525508317,0.1057669178423555,74.99999999999999,0.11313868613138678,0.31428571428571445
2020-03-05,9.32,9.4,9.52,9.02,132740,122754571.0,5.46,2.73,0.25,12.63,8.475999999999999,8.7692,8.549990263965736,8.525835959856446,0.02415430410928998,-0.12815051138220857,0.15230481549149855,76.80608365019009,0.12305854241338121,0.3371428571428573
2020-03-06,9.1,9.11,9.28,9.03,64604,59145439.0,2.66,-3.09,-0.29,6.15,8.544999999999998,8.756599999999999,8.636145607971008,8.56910737023745,0.06703823773355744,-0.08911276155905537,0.1561509992926128,66.78966789667894,0.08194774346793343,0.34857142857142887
2020-03-09,9.11,9.42,9.84,9.07,80342,76240633.0,8.45,3.4,0.31,7.65,8.654,8.750399999999999,8.756738591360083,8.632136453923565,0.12460213743651849,-0.0463697817599406,0.1709719191964591,69.89966555183943,0.13085234093637443,0.3921428571428574
2020-03-10,9.29,10.36,10.36,9.29,89278,90852361.0,11.36,9.98,0.94,8.5,8.861999999999998,8.7646,9.003394192689301,8.760126346225523,0.24326784646377853,0.011557743884803226,0.23171010257897529,77.2959183673469,0.25120772946859904,0.46285714285714313
2020-03-11,10.53,10.28,10.92,9.8,112060,114431618.0,10.81,-0.77,-0.08,10.66,9.062,8.7828,9.199795086121716,8.872709579838448,0.32708550628326805,0.07466329636449619,0.25242220991877184,74.80519480519477,0.24154589371980673,0.527857142857143
2020-03-12,9.85,9.99,10.31,9.85,43212,43527028.0,4.47,-2.82,-0.29,4.11,9.223,8.7936,9.32136507287222,8.955471833183749,0.36589323968847154,0.13290928502929128,0.23298395465918026,69.19315403422982,0.1921241050119331,0.5492857142857145
2020-03-13,9.9,10.3,10.48,9.6,56568,57721340.0,8.81,3.1,0.31,5.38,9.461,8.8134,9.47192429243034,9.055066512207175,0.41685778022316633,0.1896989840680663,0.22715879615510004,72.85382830626449,0.3005050505050506,0.5950000000000003
2020-03-16,10.55,10.12,10.66,10.09,35060,36342941.0,5.53,-1.75,-0.18,3.34,9.645,8.831,9.571628247441058,9.133950474265902,0.43767777317515666,0.23929474188948435,0.1983830312856723,70.72072072072069,0.22222222222222232,0.6050000000000003
2020-03-17,10.3,10.59,10.67,9.85,63870,66044824.0,8.1,4.64,0.47,6.08,9.872,8.86,9.728300824757818,9.24180599469065,0.4864948300671692,0.28873475952502137,0.19776007054214784,73.52342158859469,0.2728365384615383,0.640714285714286
